id,location,day_shift,week_day,local_bright,local_noise,battery_level,battery_charging,power_saving,playback,headset,bluetooth,network,screen,orientation,app,schedule,activity,volume,bright,ring_mode
ca4475db394d4e5a,D0,0,6,0,53,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,24,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,41,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,29,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,21,0,1,0,1,1,0,2,1,1,2,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,91,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,44,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,35,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,9,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,20,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,39,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,26,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,12,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,56,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,66,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,38,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,48,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,4,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,23,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,26,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,29,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,28,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,25,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,19,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,113,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,38,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,43,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,21,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,12,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,19,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,17,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,15,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,27,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,20,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,10,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,42,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,4,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,35,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,32,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,14,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,85,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,10,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,17,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,33,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,32,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,33,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,23,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,10,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,39,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,1,0,1,0,1,1,0,2,1,1,6,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,70,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,7,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,25,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,15,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,28,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,12,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,12,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,17,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,12,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,33,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,24,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,29,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,3,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,1,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,4,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,9,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,37,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,25,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,19,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,7,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,32,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,29,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,39,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,48,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,26,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,9,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,14,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,73,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,41,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,20,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,50,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,39,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,35,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,30,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,2,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,8,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,8,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,69,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,55,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,49,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,63,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,5,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,48,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,17,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,16,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,1,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,103,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,2,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,49,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,40,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,30,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,1,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,8,0,1,0,1,1,0,2,1,1,5,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,2,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,18,0,1,0,1,1,0,2,1,1,2,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,27,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,117,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,63,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,38,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,24,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,38,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,4,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,13,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,15,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,9,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,1,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,71,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,21,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,6,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,15,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,17,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,41,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,11,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,31,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,21,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,42,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,28,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,4,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,0,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,63,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,9,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,32,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,3,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
ca4475db394d4e5a,D0,0,6,0,22,0,1,0,1,1,0,2,1,1,4,0,3,15,10,1
