id,location,day_shift,week_day,local_bright,local_noise,battery_level,battery_charging,power_saving,playback,headset,bluetooth,network,screen,orientation,app,schedule,activity,volume,bright,ring_mode
372616a909ebce09,D1,0,6,0,3,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,4,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,6,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,5,1,0,1,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,8,5,1,0,1,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,5,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,5,1,0,1,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,1,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,41,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,7,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,2,0,4,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,2,0,4,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,2,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,15,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,2,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,2,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,14,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,6,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,6,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,7,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,1,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,4,6,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,6,6,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,1,0,0,2,1,1,3,0,3,10,102,1
372616a909ebce09,D1,0,6,0,0,6,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,6,6,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,3,6,1,0,1,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,1,6,1,0,1,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,5,6,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,6,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,6,7,1,0,1,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,9,7,1,0,1,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,8,7,1,0,1,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,1,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,1,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,0,0,0,2,1,1,3,0,3,7,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,4,7,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,4,9,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,4,9,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,4,9,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,9,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,3,9,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,9,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,9,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,7,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,7,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,3,7,1,0,0,0,0,2,1,1,3,0,0,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,4,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,0,0,0,2,1,1,3,0,3,12,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,1,0,0,2,1,1,3,0,5,14,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,0,0,0,2,1,1,3,0,3,14,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,0,0,0,2,1,1,3,0,3,14,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,4,13,102,1
372616a909ebce09,D1,0,6,0,9,7,1,0,1,0,0,2,1,1,3,0,4,11,102,1
372616a909ebce09,D1,0,6,0,24,7,1,0,0,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,2,7,1,0,0,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,7,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,12,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,9,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,5,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,12,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,10,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,7,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,0,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,14,7,1,0,1,0,0,2,1,1,3,0,3,11,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,4,8,102,1
372616a909ebce09,D1,0,6,0,4,7,1,0,1,0,0,2,1,1,3,0,4,8,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
372616a909ebce09,D1,0,6,0,1,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
372616a909ebce09,D1,0,6,0,8,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
372616a909ebce09,D1,0,6,0,0,7,1,0,1,0,0,2,1,1,3,0,3,8,102,1
