location,day_shift,week_day,local_bright,local_noise,battery_level,battery_charging,power_saving,playback,headset,bluetooth,network,screen,orientation,app,volume,bright,ring_mode
D12,9,1,0,128,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,11,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,19,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,10,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,38,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,20,5,0,0,1,1,1,1,0,1,2,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,1,1,2,15,38,0
P5,9,1,0,6,5,0,0,1,1,1,1,1,1,8,15,38,0
P5,9,1,0,13,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,1,2,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,3,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,14,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,44,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,9,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,14,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,31,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,69,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,21,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,11,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,15,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,2,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,13,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,15,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,32,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,9,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,51,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,18,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,13,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,23,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,44,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,11,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,82,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,11,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,6,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,3,4,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,1,6,5,0,0,1,1,1,1,1,1,30,15,38,0
D8,9,1,0,4,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,4,1,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,12,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,15,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,8,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,25,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,106,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,57,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,8,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,21,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,9,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,29,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,44,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,3,0,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,8,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,2,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,7,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,1,1,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,0,38,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,93,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,20,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,22,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,0,1,30,8,38,0
D11,9,1,0,2,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,5,5,0,0,1,1,1,1,0,1,30,8,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,1,1,30,8,38,0
P5,9,1,2,2,5,0,0,1,1,1,1,1,1,30,10,38,0
D12,9,1,0,0,5,0,0,1,1,1,1,1,1,30,10,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,1,1,30,10,38,0
D12,9,1,2,3,5,0,0,1,1,1,1,1,1,2,10,38,0
D12,9,1,0,0,5,0,0,1,1,1,1,1,1,30,10,38,0
D12,9,1,1,1,5,0,0,1,1,1,1,1,1,30,10,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,1,1,30,15,38,0
D10,9,1,6,1,5,0,0,1,1,1,1,1,1,30,13,38,0
P5,9,1,3,31,5,0,0,1,1,1,1,0,1,30,14,38,0
P5,9,1,0,3,5,0,0,1,1,1,1,0,1,30,13,38,0
D12,9,1,0,8,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,8,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,68,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,10,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,3,5,0,0,1,1,1,1,0,1,30,12,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,0,1,30,14,38,0
P5,9,1,0,105,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,14,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,13,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,27,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,24,5,0,0,1,1,1,1,0,1,30,15,38,0
D13,9,1,0,26,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,19,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,32,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,5,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,1,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,2,5,0,0,0,1,1,1,1,1,30,15,38,0
P5,9,1,0,5,5,0,0,1,1,1,1,1,1,30,15,38,0
P5,9,1,4,12,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,4,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,15,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,41,5,0,0,1,1,1,1,0,1,30,15,38,0
D14,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,10,5,0,0,1,1,1,1,0,1,30,15,38,0
D12,9,1,0,6,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,14,5,0,0,1,1,1,1,0,1,30,15,38,0
D11,9,1,0,0,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,2,5,0,0,1,1,1,1,0,1,30,15,38,0
P5,9,1,0,46,5,0,0,0,1,1,1,0,1,30,15,38,0
P5,9,1,0,5,5,0,0,0,1,1,1,0,1,30,15,38,0
D11,9,1,0,22,5,0,0,0,1,1,1,0,1,30,15,38,0
P5,9,1,0,31,5,0,0,0,1,1,1,1,1,30,15,38,0
P5,9,1,5,54,5,0,0,0,1,1,1,1,1,30,15,38,0
P5,9,1,6,110,5,0,0,0,1,1,1,1,1,12,10,38,0
D11,9,1,6,16,5,0,0,0,1,1,1,1,1,12,10,38,0
P5,9,1,6,0,5,0,0,0,1,1,1,1,1,12,10,38,0
P5,9,1,8,76,5,0,0,0,1,1,1,1,1,12,10,38,0
D11,9,1,7,12,5,0,0,0,1,1,1,1,1,12,10,38,0
D11,9,1,7,12,5,0,0,0,1,1,1,1,1,12,10,38,0
D11,9,1,7,4,5,0,0,0,1,1,1,1,1,9,10,38,0
D11,9,1,7,30,5,0,0,0,1,1,1,1,1,2,10,38,0
P5,9,1,7,9,5,0,0,0,1,1,1,1,1,2,10,38,0
P5,9,1,6,0,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,8,40,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,8,15,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,7,3,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,8,9,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,9,36,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,5,8,5,0,0,0,1,1,1,1,1,21,10,38,0
D11,9,1,7,0,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,6,8,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,0,0,5,0,0,0,1,1,1,0,1,21,10,38,0
D11,9,1,0,0,5,0,0,0,1,1,1,0,1,21,10,38,0
P5,9,1,0,17,5,0,0,0,1,1,1,1,1,21,10,38,0
P5,9,1,7,5,5,0,0,1,1,1,1,1,1,9,11,38,0
P5,9,1,10,13,5,0,0,1,1,1,1,1,1,9,11,38,0
P5,9,1,13,25,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,46,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,37,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,11,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,9,0,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,13,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,44,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,12,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,13,11,5,0,0,0,1,1,1,1,1,9,15,38,0
D11,9,1,11,3,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,2,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,14,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,17,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,0,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,6,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,12,26,5,0,0,1,1,1,1,1,1,9,15,38,0
D11,9,1,12,11,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,12,14,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,12,15,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,12,2,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,12,0,5,0,0,1,1,1,1,1,1,9,15,38,0
P5,9,1,11,8,5,0,0,1,1,1,1,1,1,9,15,38,0
