device_id,date,time,battery_temperature,battery_voltage,ram_usage,rom_usage,app_name
a48f13fbe67b4e9b,16/11/2021,22:08:48,0.0,0.0,1873.0,"10,573MB",Super Collect
a48f13fbe67b4e9b,16/11/2021,22:08:49,32.0,4016,1823.0,"10,573MB",Super Collect
a48f13fbe67b4e9b,16/11/2021,22:08:52,32.0,4016,1865.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:08:53,32.9,3938,1852.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:08:55,32.9,3938,1845.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:08:56,32.9,3938,1796.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:08:58,32.9,3938,1838.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:08:59,32.9,3938,1904.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:01,32.9,3938,1889.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:02,32.9,3938,1896.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:03,32.9,3938,1903.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:05,32.9,3938,1904.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:08,32.9,3938,1905.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:11,32.9,3938,1908.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:15,32.9,3938,1908.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:18,32.9,3938,1910.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:22,32.9,3938,1911.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:25,32.9,3938,1911.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:27,32.9,3938,1907.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:30,32.9,3938,1893.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:34,32.9,3938,1896.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:37,32.9,3938,1897.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:41,32.9,3938,1900.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:44,32.9,3938,1902.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:48,32.9,3938,1901.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:51,32.9,3938,1879.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:55,32.9,3938,1881.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:09:58,32.5,3968,1883.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:02,32.5,3968,1891.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:05,32.5,3968,1895.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:09,32.5,3968,1900.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:13,32.5,3968,1899.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:16,32.5,3968,1902.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:20,32.5,3968,1904.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:23,32.5,3968,1907.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:25,32.5,3968,1911.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:28,32.5,3968,1912.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:31,32.5,3968,1916.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:34,32.5,3968,1890.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:38,32.5,3968,1890.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:41,32.5,3968,1893.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:45,32.5,3968,1892.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:48,32.5,3968,1895.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:52,32.5,3968,1896.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:56,32.5,3968,1900.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:10:59,32.5,3969,1900.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:03,32.5,3969,1904.0,"10,569MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:06,32.5,3969,1907.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:10,32.5,3969,1908.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:13,32.5,3969,1910.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:17,32.5,3969,1909.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:20,32.5,3969,1910.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:24,32.5,3969,1911.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:28,32.5,3969,1912.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:31,32.5,3969,1916.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:35,32.5,3969,1904.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:39,32.5,3969,1906.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:42,32.5,3969,1884.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:46,32.5,3969,1887.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:49,32.5,3969,1888.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:53,32.5,3969,1892.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:56,32.5,3969,1893.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:11:59,32.4,3976,1897.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:03,32.4,3976,1897.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:06,32.4,3976,1897.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:10,32.4,3976,1899.0,"10,570MB",YouTube
