location,day_shift,week_day,local_bright,local_noise,battery_level,battery_charging,power_saving,playback,headset,bluetooth,network,screen,orientation,app,volume,bright,ring_mode
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,6,16,0
0,6,4,2,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,6,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,6,16,0
0,6,4,2,,9,0,0,0,0,0,2,1,1,12,6,16,0
0,6,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,6,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,1,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,3,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,3,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,2,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,2,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,2,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,6,4,2,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,5,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,6,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,2,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,2,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,14,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,14,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,2,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,2,,9,0,0,0,0,0,2,1,1,12,0,16,0
0,7,4,2,,9,0,0,1,0,0,2,1,1,12,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,0,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,14,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,16,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,17,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,18,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,2,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,4,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,6,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,5,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,3,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,20,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,41,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,30,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,29,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,25,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,26,,9,0,0,0,0,0,2,1,1,25,0,16,0
3,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
3,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
3,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,27,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,28,,9,0,0,0,0,0,2,1,1,25,0,16,0
2,7,4,48,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,22,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,0,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,2,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,0,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,4,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,1,,9,0,0,0,0,0,2,1,1,12,0,16,0
2,7,4,1,,9,0,0,1,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,1,0,0,2,1,1,12,0,16,0
2,7,4,3,,9,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,3,,8,0,0,0,0,0,2,1,1,4,0,16,0
2,7,4,3,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,0,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,8,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,0,,8,0,0,0,0,0,2,0,1,8,0,16,0
2,7,4,0,,8,0,0,0,0,0,2,0,1,8,0,16,0
2,7,4,0,,8,0,0,0,0,0,2,0,1,8,0,16,0
2,7,4,0,,8,0,0,0,0,0,2,0,1,8,0,16,0
2,7,4,0,,8,0,0,0,0,0,2,1,1,19,0,16,0
2,7,4,4,,8,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,3,,8,0,0,0,0,0,2,1,1,2,0,16,0
2,7,4,2,,8,0,0,0,0,0,2,1,1,25,0,16,0
0,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
0,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,26,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,5,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,3,,8,0,0,0,0,0,2,1,1,8,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,4,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
1,7,4,4,,8,0,0,0,0,0,2,1,1,25,0,16,0
